Year,Month,Region,Model,Units_Sold,Avg_Price_EUR,Revenue_EUR,BEV_Share,Premium_Share,GDP_Growth,Fuel_Price_Index,Date
2022,July,USA,i4,6365,66275.0,421840375.0,0.117,20.77,0.1,1.22,2022-07-01
2022,July,USA,iX,5044,76350.0,385109400.0,0.14,20.77,0.1,1.22,2022-07-01
2022,July,USA,MINI,7885,40403.0,318577655.0,0.123,20.77,0.1,1.22,2022-07-01
2022,July,RestOfWorld,3 Series,12608,48180.0,607453440.0,0.119,6.64,2.64,1.19,2022-07-01
2022,July,RestOfWorld,5 Series,8766,60177.0,527511582.0,0.1,6.64,2.64,1.19,2022-07-01
2022,July,RestOfWorld,X3,9600,56585.0,543216000.0,0.119,6.64,2.64,1.19,2022-07-01
2022,July,RestOfWorld,X5,9688,67989.0,658677432.0,0.124,6.64,2.64,1.19,2022-07-01
2022,July,RestOfWorld,X7,4856,91502.0,444333712.0,0.128,6.64,2.64,1.19,2022-07-01
2022,July,RestOfWorld,i4,9182,66323.0,608977786.0,0.109,6.64,2.64,1.19,2022-07-01
2022,July,RestOfWorld,iX,4832,73709.0,356161888.0,0.123,6.64,2.64,1.19,2022-07-01
2022,July,RestOfWorld,MINI,6444,40044.0,258043536.0,0.114,6.64,2.64,1.19,2022-07-01
2022,August,Europe,3 Series,3831,47439.0,181738809.0,0.117,19.89,2.18,1.22,2022-08-01
2022,August,Europe,5 Series,9131,62562.0,571253622.0,0.133,19.89,2.18,1.22,2022-08-01
2022,August,Europe,X3,5065,56508.0,286213020.0,0.112,19.89,2.18,1.22,2022-08-01
2022,August,Europe,X5,5191,70164.0,364221324.0,0.124,19.89,2.18,1.22,2022-08-01
2022,August,Europe,X7,12107,93905.0,1136907835.0,0.113,19.89,2.18,1.22,2022-08-01
2022,August,Europe,i4,6074,66302.0,402718348.0,0.112,19.89,2.18,1.22,2022-08-01
2022,August,Europe,iX,9834,73324.0,721068216.0,0.113,19.89,2.18,1.22,2022-08-01
2022,August,Europe,MINI,6444,43587.0,280874628.0,0.113,19.89,2.18,1.22,2022-08-01
2022,August,China,3 Series,12643,49127.0,621112661.0,0.111,17.11,2.78,1.23,2022-08-01
2022,August,China,5 Series,9855,60472.0,595951560.0,0.134,17.11,2.78,1.23,2022-08-01
2022,August,China,X3,6272,57264.0,359159808.0,0.109,17.11,2.78,1.23,2022-08-01
2022,August,China,X5,3036,68872.0,209095392.0,0.125,17.11,2.78,1.23,2022-08-01
2022,August,China,X7,4813,92521.0,445303573.0,0.114,17.11,2.78,1.23,2022-08-01
2022,August,China,i4,5406,64390.0,348092340.0,0.115,17.11,2.78,1.23,2022-08-01
2022,August,China,iX,12578,73441.0,923740898.0,0.114,17.11,2.78,1.23,2022-08-01
2022,August,China,MINI,5259,40727.0,214183293.0,0.129,17.11,2.78,1.23,2022-08-01
2022,August,USA,3 Series,9238,47570.0,439451660.0,0.138,17.21,4.14,1.27,2022-08-01
2022,August,USA,5 Series,7292,63959.0,466389028.0,0.102,17.21,4.14,1.27,2022-08-01
2022,August,USA,X3,11925,58164.0,693605700.0,0.138,17.21,4.14,1.27,2022-08-01
2022,August,USA,X5,6857,68139.0,467229123.0,0.121,17.21,4.14,1.27,2022-08-01
2022,August,USA,X7,10901,93880.0,1023385880.0,0.1,17.21,4.14,1.27,2022-08-01
2022,August,USA,i4,9638,65579.0,632050402.0,0.119,17.21,4.14,1.27,2022-08-01
2022,August,USA,iX,5623,75758.0,425987234.0,0.118,17.21,4.14,1.27,2022-08-01
2022,August,USA,MINI,4334,43728.0,189517152.0,0.103,17.21,4.14,1.27,2022-08-01
2022,August,RestOfWorld,3 Series,7815,48261.0,377159715.0,0.126,5.61,1.77,1.2,2022-08-01
2022,August,RestOfWorld,5 Series,4655,63672.0,296393160.0,0.126,5.61,1.77,1.2,2022-08-01
2022,August,RestOfWorld,X3,6283,59748.0,375396684.0,0.13,5.61,1.77,1.2,2022-08-01
2022,August,RestOfWorld,X5,11427,68075.0,777893025.0,0.124,5.61,1.77,1.2,2022-08-01
2022,August,RestOfWorld,X7,8414,93046.0,782889044.0,0.137,5.61,1.77,1.2,2022-08-01
2022,August,RestOfWorld,i4,5674,64189.0,364208386.0,0.095,5.61,1.77,1.2,2022-08-01
2022,August,RestOfWorld,iX,10794,74614.0,805383516.0,0.101,5.61,1.77,1.2,2022-08-01
2022,August,RestOfWorld,MINI,7742,43706.0,338371852.0,0.12,5.61,1.77,1.2,2022-08-01
2022,September,Europe,3 Series,4091,48561.0,198663051.0,0.116,15.14,3.99,1.22,2022-09-01
2022,September,Europe,5 Series,5460,62728.0,342494880.0,0.146,15.14,3.99,1.22,2022-09-01
2022,September,Europe,X3,7435,58228.0,432925180.0,0.123,15.14,3.99,1.22,2022-09-01
2022,September,Europe,X5,6517,70372.0,458614324.0,0.112,15.14,3.99,1.22,2022-09-01
2022,September,Europe,X7,6415,93385.0,599064775.0,0.113,15.14,3.99,1.22,2022-09-01
2022,September,Europe,i4,11255,63922.0,719442110.0,0.122,15.14,3.99,1.22,2022-09-01
2022,September,Europe,iX,13045,73564.0,959642380.0,0.114,15.14,3.99,1.22,2022-09-01
2022,September,Europe,MINI,7093,42597.0,302140521.0,0.116,15.14,3.99,1.22,2022-09-01
2022,September,China,3 Series,3354,47928.0,160750512.0,0.114,20.79,4.17,1.19,2022-09-01
2022,September,China,5 Series,12619,60348.0,761531412.0,0.123,20.79,4.17,1.19,2022-09-01
2022,September,China,X3,8909,58941.0,525105369.0,0.118,20.79,4.17,1.19,2022-09-01
2022,September,China,X5,11913,68015.0,810262695.0,0.108,20.79,4.17,1.19,2022-09-01
2022,September,China,X7,10727,91893.0,985736211.0,0.137,20.79,4.17,1.19,2022-09-01
2022,September,China,i4,9636,66482.0,640620552.0,0.131,20.79,4.17,1.19,2022-09-01
2022,September,China,iX,12588,75658.0,952382904.0,0.133,20.79,4.17,1.19,2022-09-01
2022,September,China,MINI,7371,42662.0,314461602.0,0.133,20.79,4.17,1.19,2022-09-01
2022,September,USA,3 Series,4403,48824.0,214972072.0,0.132,18.12,3.76,1.22,2022-09-01
2022,September,USA,5 Series,4571,60229.0,275306759.0,0.123,18.12,3.76,1.22,2022-09-01
2022,September,USA,X3,8357,59566.0,497793062.0,0.127,18.12,3.76,1.22,2022-09-01
2022,September,USA,X5,6843,67688.0,463188984.0,0.118,18.12,3.76,1.22,2022-09-01
2022,September,USA,X7,3555,91724.0,326078820.0,0.098,18.12,3.76,1.22,2022-09-01
2022,September,USA,i4,6840,66417.0,454292280.0,0.117,18.12,3.76,1.22,2022-09-01
2022,September,USA,iX,12193,76332.0,930716076.0,0.117,18.12,3.76,1.22,2022-09-01
2022,September,USA,MINI,8458,40122.0,339351876.0,0.119,18.12,3.76,1.22,2022-09-01
2022,September,RestOfWorld,3 Series,13427,46437.0,623509599.0,0.112,6.95,3.43,1.18,2022-09-01
2022,September,RestOfWorld,5 Series,7698,63161.0,486213378.0,0.119,6.95,3.43,1.18,2022-09-01
2022,September,RestOfWorld,X3,13165,59270.0,780289550.0,0.113,6.95,3.43,1.18,2022-09-01
2022,September,RestOfWorld,X5,13770,69580.0,958116600.0,0.1,6.95,3.43,1.18,2022-09-01
2022,September,RestOfWorld,X7,13417,91272.0,1224596424.0,0.118,6.95,3.43,1.18,2022-09-01
2022,September,RestOfWorld,i4,3824,66848.0,255626752.0,0.132,6.95,3.43,1.18,2022-09-01
2022,September,RestOfWorld,iX,10207,76875.0,784663125.0,0.128,6.95,3.43,1.18,2022-09-01
2022,September,RestOfWorld,MINI,12359,42933.0,530608947.0,0.129,6.95,3.43,1.18,2022-09-01
2022,October,Europe,3 Series,3561,46158.0,164368638.0,0.11,16.78,3.57,1.2,2022-10-01
2022,October,Europe,5 Series,7413,62272.0,461622336.0,0.121,16.78,3.57,1.2,2022-10-01
2022,October,Europe,X3,8184,57840.0,473362560.0,0.119,16.78,3.57,1.2,2022-10-01
2022,October,Europe,X5,9105,70035.0,637668675.0,0.125,16.78,3.57,1.2,2022-10-01
2022,October,Europe,X7,3432,91065.0,312535080.0,0.127,16.78,3.57,1.2,2022-10-01
2022,October,Europe,i4,2960,64081.0,189679760.0,0.123,16.78,3.57,1.2,2022-10-01
2022,October,Europe,iX,6793,75970.0,516064210.0,0.131,16.78,3.57,1.2,2022-10-01
2022,October,Europe,MINI,12602,43670.0,550329340.0,0.112,16.78,3.57,1.2,2022-10-01
2022,October,China,3 Series,2730,46564.0,127119720.0,0.104,14.74,1.85,1.21,2022-10-01
2022,October,China,5 Series,12254,62553.0,766524462.0,0.129,14.74,1.85,1.21,2022-10-01
2022,October,China,X3,6564,58451.0,383672364.0,0.126,14.74,1.85,1.21,2022-10-01
2022,October,China,X5,7587,68391.0,518882517.0,0.13,14.74,1.85,1.21,2022-10-01
2022,October,China,X7,3974,91920.0,365290080.0,0.106,14.74,1.85,1.21,2022-10-01
2022,October,China,i4,6436,63104.0,406137344.0,0.131,14.74,1.85,1.21,2022-10-01
2022,October,China,iX,11106,73981.0,821632986.0,0.112,14.74,1.85,1.21,2022-10-01
2022,October,China,MINI,8630,41836.0,361044680.0,0.126,14.74,1.85,1.21,2022-10-01
2022,October,USA,3 Series,4855,49278.0,239244690.0,0.112,17.5,3.42,1.18,2022-10-01
2022,October,USA,5 Series,4036,62808.0,253493088.0,0.128,17.5,3.42,1.18,2022-10-01
2022,October,USA,X3,6985,56114.0,391956290.0,0.135,17.5,3.42,1.18,2022-10-01
2022,October,USA,X5,4365,68322.0,298225530.0,0.125,17.5,3.42,1.18,2022-10-01
2022,October,USA,X7,8997,90977.0,818520069.0,0.122,17.5,3.42,1.18,2022-10-01
2022,October,USA,i4,12574,63296.0,795883904.0,0.12,17.5,3.42,1.18,2022-10-01
2022,October,USA,iX,6689,74892.0,500952588.0,0.125,17.5,3.42,1.18,2022-10-01
2022,October,USA,MINI,2846,43662.0,124262052.0,0.117,17.5,3.42,1.18,2022-10-01
2022,October,RestOfWorld,3 Series,12094,49259.0,595738346.0,0.121,5.45,3.49,1.16,2022-10-01
2022,October,RestOfWorld,5 Series,9255,60546.0,560353230.0,0.106,5.45,3.49,1.16,2022-10-01
2022,October,RestOfWorld,X3,8225,56438.0,464202550.0,0.115,5.45,3.49,1.16,2022-10-01
2022,October,RestOfWorld,X5,4524,68615.0,310414260.0,0.13,5.45,3.49,1.16,2022-10-01
2022,October,RestOfWorld,X7,4627,90306.0,417845862.0,0.11,5.45,3.49,1.16,2022-10-01
2022,October,RestOfWorld,i4,6702,63618.0,426367836.0,0.12,5.45,3.49,1.16,2022-10-01
2022,October,RestOfWorld,iX,3864,76752.0,296569728.0,0.115,5.45,3.49,1.16,2022-10-01
2022,October,RestOfWorld,MINI,7989,41557.0,331998873.0,0.131,5.45,3.49,1.16,2022-10-01
2022,November,Europe,3 Series,4343,46670.0,202687810.0,0.13,14.38,2.28,1.18,2022-11-01
2022,November,Europe,5 Series,8365,61096.0,511068040.0,0.119,14.38,2.28,1.18,2022-11-01
2022,November,Europe,X3,9705,59130.0,573856650.0,0.131,14.38,2.28,1.18,2022-11-01
2022,November,Europe,X5,11206,68122.0,763375132.0,0.132,14.38,2.28,1.18,2022-11-01
2022,November,Europe,X7,6942,92003.0,638684826.0,0.109,14.38,2.28,1.18,2022-11-01
2022,November,Europe,i4,4295,63754.0,273823430.0,0.128,14.38,2.28,1.18,2022-11-01
2022,November,Europe,iX,10529,73540.0,774302660.0,0.118,14.38,2.28,1.18,2022-11-01
2022,November,Europe,MINI,8522,40269.0,343172418.0,0.133,14.38,2.28,1.18,2022-11-01
2022,November,China,3 Series,3861,47092.0,181822212.0,0.127,19.33,1.18,1.18,2022-11-01
2022,November,China,5 Series,11760,63720.0,749347200.0,0.119,19.33,1.18,1.18,2022-11-01
2022,November,China,X3,6987,58744.0,410444328.0,0.119,19.33,1.18,1.18,2022-11-01
2022,November,China,X5,12495,70964.0,886695180.0,0.118,19.33,1.18,1.18,2022-11-01
2022,November,China,X7,10406,90631.0,943106186.0,0.11,19.33,1.18,1.18,2022-11-01
2022,November,China,i4,3384,65204.0,220650336.0,0.129,19.33,1.18,1.18,2022-11-01
2022,November,China,iX,6843,76243.0,521730849.0,0.116,19.33,1.18,1.18,2022-11-01
2022,November,China,MINI,3425,40074.0,137253450.0,0.102,19.33,1.18,1.18,2022-11-01
2022,November,USA,3 Series,11715,49001.0,574046715.0,0.121,18.17,1.93,1.25,2022-11-01
2022,November,USA,5 Series,9802,60111.0,589208022.0,0.114,18.17,1.93,1.25,2022-11-01
2022,November,USA,X3,10258,59936.0,614823488.0,0.118,18.17,1.93,1.25,2022-11-01
2022,November,USA,X5,12562,68075.0,855158150.0,0.113,18.17,1.93,1.25,2022-11-01
2022,November,USA,X7,6784,91924.0,623612416.0,0.121,18.17,1.93,1.25,2022-11-01
2022,November,USA,i4,12361,63556.0,785615716.0,0.118,18.17,1.93,1.25,2022-11-01
2022,November,USA,iX,9886,73578.0,727392108.0,0.121,18.17,1.93,1.25,2022-11-01
2022,November,USA,MINI,3235,42161.0,136390835.0,0.119,18.17,1.93,1.25,2022-11-01
2022,November,RestOfWorld,3 Series,9087,46579.0,423263373.0,0.105,5.76,3.81,1.18,2022-11-01
2022,November,RestOfWorld,5 Series,4319,63762.0,275388078.0,0.102,5.76,3.81,1.18,2022-11-01
2022,November,RestOfWorld,X3,3898,56030.0,218404940.0,0.124,5.76,3.81,1.18,2022-11-01
2022,November,RestOfWorld,X5,8057,70916.0,571370212.0,0.111,5.76,3.81,1.18,2022-11-01
2022,November,RestOfWorld,X7,4410,91353.0,402866730.0,0.113,5.76,3.81,1.18,2022-11-01
2022,November,RestOfWorld,i4,3476,66895.0,232527020.0,0.12,5.76,3.81,1.18,2022-11-01
2022,November,RestOfWorld,iX,12101,75333.0,911604633.0,0.133,5.76,3.81,1.18,2022-11-01
2022,November,RestOfWorld,MINI,4564,41477.0,189301028.0,0.113,5.76,3.81,1.18,2022-11-01
2022,December,Europe,3 Series,3464,46810.0,162149840.0,0.117,14.24,1.31,1.22,2022-12-01
2022,December,Europe,5 Series,11508,63888.0,735223104.0,0.133,14.24,1.31,1.22,2022-12-01
2022,December,Europe,X3,5583,57377.0,320335791.0,0.11,14.24,1.31,1.22,2022-12-01
2022,December,Europe,X5,11862,69705.0,826840710.0,0.128,14.24,1.31,1.22,2022-12-01
2022,December,Europe,X7,13906,90555.0,1259257830.0,0.117,14.24,1.31,1.22,2022-12-01
2022,December,Europe,i4,12770,65013.0,830216010.0,0.121,14.24,1.31,1.22,2022-12-01
2022,December,Europe,iX,7634,73541.0,561411994.0,0.11,14.24,1.31,1.22,2022-12-01
2022,December,Europe,MINI,14758,41633.0,614419814.0,0.115,14.24,1.31,1.22,2022-12-01
2022,December,China,3 Series,11543,48074.0,554918182.0,0.122,15.01,4.44,1.18,2022-12-01
2022,December,China,5 Series,3943,63154.0,249016222.0,0.125,15.01,4.44,1.18,2022-12-01
2022,December,China,X3,13075,56168.0,734396600.0,0.12,15.01,4.44,1.18,2022-12-01
2022,December,China,X5,12896,67228.0,866972288.0,0.119,15.01,4.44,1.18,2022-12-01
2022,December,China,X7,12660,93609.0,1185089940.0,0.127,15.01,4.44,1.18,2022-12-01
2022,December,China,i4,7927,63523.0,503546821.0,0.114,15.01,4.44,1.18,2022-12-01
2022,December,China,iX,9475,76012.0,720213700.0,0.126,15.01,4.44,1.18,2022-12-01
2022,December,China,MINI,12758,41305.0,526969190.0,0.107,15.01,4.44,1.18,2022-12-01
2022,December,USA,3 Series,10149,47777.0,484888773.0,0.113,14.2,4.51,1.22,2022-12-01
2022,December,USA,5 Series,14154,63865.0,903945210.0,0.091,14.2,4.51,1.22,2022-12-01
2022,December,USA,X3,7040,57711.0,406285440.0,0.121,14.2,4.51,1.22,2022-12-01
2022,December,USA,X5,4006,69469.0,278292814.0,0.139,14.2,4.51,1.22,2022-12-01
2022,December,USA,X7,4794,91808.0,440127552.0,0.128,14.2,4.51,1.22,2022-12-01
2022,December,USA,i4,5275,63445.0,334672375.0,0.135,14.2,4.51,1.22,2022-12-01
2022,December,USA,iX,7092,73773.0,523198116.0,0.118,14.2,4.51,1.22,2022-12-01
2022,December,USA,MINI,5003,41675.0,208500025.0,0.126,14.2,4.51,1.22,2022-12-01
2022,December,RestOfWorld,3 Series,8685,49766.0,432217710.0,0.107,5.26,3.7,1.26,2022-12-01
2022,December,RestOfWorld,5 Series,3388,61544.0,208511072.0,0.118,5.26,3.7,1.26,2022-12-01
2022,December,RestOfWorld,X3,3176,56225.0,178570600.0,0.132,5.26,3.7,1.26,2022-12-01
2022,December,RestOfWorld,X5,4569,68057.0,310952433.0,0.119,5.26,3.7,1.26,2022-12-01
2022,December,RestOfWorld,X7,9114,92679.0,844676406.0,0.111,5.26,3.7,1.26,2022-12-01
2022,December,RestOfWorld,i4,12455,65885.0,820597675.0,0.12,5.26,3.7,1.26,2022-12-01
2022,December,RestOfWorld,iX,14038,73614.0,1033393332.0,0.111,5.26,3.7,1.26,2022-12-01
2022,December,RestOfWorld,MINI,3484,41395.0,144220180.0,0.122,5.26,3.7,1.26,2022-12-01
2023,January,Europe,3 Series,6746,46332.0,312555672.0,0.154,20.81,2.82,1.19,2023-01-01
2023,January,Europe,5 Series,8465,61316.0,519039940.0,0.148,20.81,2.82,1.19,2023-01-01
2023,January,Europe,X3,4037,57429.0,231840873.0,0.131,20.81,2.82,1.19,2023-01-01
2023,January,Europe,X5,3119,67138.0,209403422.0,0.14,20.81,2.82,1.19,2023-01-01
2023,January,Europe,X7,2761,90827.0,250773347.0,0.137,20.81,2.82,1.19,2023-01-01
2023,January,Europe,i4,4942,63298.0,312818716.0,0.135,20.81,2.82,1.19,2023-01-01
2023,January,Europe,iX,9110,74238.0,676308180.0,0.132,20.81,2.82,1.19,2023-01-01
2023,January,Europe,MINI,4813,43303.0,208417339.0,0.133,20.81,2.82,1.19,2023-01-01
2023,January,China,3 Series,4326,47416.0,205121616.0,0.13,19.53,2.81,1.24,2023-01-01
2023,January,China,5 Series,11215,61172.0,686043980.0,0.155,19.53,2.81,1.24,2023-01-01
2023,January,China,X3,4291,59062.0,253435042.0,0.144,19.53,2.81,1.24,2023-01-01
2023,January,China,X5,6086,67555.0,411139730.0,0.146,19.53,2.81,1.24,2023-01-01
2023,January,China,X7,12068,90378.0,1090681704.0,0.147,19.53,2.81,1.24,2023-01-01
2023,January,China,i4,5520,64779.0,357580080.0,0.139,19.53,2.81,1.24,2023-01-01
2023,January,China,iX,2813,75349.0,211956737.0,0.14,19.53,2.81,1.24,2023-01-01
2023,January,China,MINI,5760,42262.0,243429120.0,0.151,19.53,2.81,1.24,2023-01-01
2023,January,USA,3 Series,12347,49998.0,617325306.0,0.125,20.67,2.54,1.27,2023-01-01
2023,January,USA,5 Series,12415,62470.0,775565050.0,0.156,20.67,2.54,1.27,2023-01-01
2023,January,USA,X3,6748,56030.0,378090440.0,0.147,20.67,2.54,1.27,2023-01-01
2023,January,USA,X5,11132,68366.0,761050312.0,0.145,20.67,2.54,1.27,2023-01-01
2023,January,USA,X7,4260,92786.0,395268360.0,0.145,20.67,2.54,1.27,2023-01-01
2023,January,USA,i4,10563,63870.0,674658810.0,0.142,20.67,2.54,1.27,2023-01-01
2023,January,USA,iX,7315,76326.0,558324690.0,0.125,20.67,2.54,1.27,2023-01-01
2023,January,USA,MINI,7246,40659.0,294615114.0,0.166,20.67,2.54,1.27,2023-01-01
2023,January,RestOfWorld,3 Series,3226,49584.0,159957984.0,0.155,6.53,3.03,1.31,2023-01-01
2023,January,RestOfWorld,5 Series,3624,60772.0,220237728.0,0.14,6.53,3.03,1.31,2023-01-01
2023,January,RestOfWorld,X3,2744,56824.0,155925056.0,0.15,6.53,3.03,1.31,2023-01-01
2023,January,RestOfWorld,X5,5372,68314.0,366982808.0,0.132,6.53,3.03,1.31,2023-01-01
2023,January,RestOfWorld,X7,9805,93942.0,921101310.0,0.15,6.53,3.03,1.31,2023-01-01
2023,January,RestOfWorld,i4,13022,63696.0,829449312.0,0.16,6.53,3.03,1.31,2023-01-01
2023,January,RestOfWorld,iX,10193,75515.0,769724395.0,0.148,6.53,3.03,1.31,2023-01-01
2023,January,RestOfWorld,MINI,4302,40068.0,172372536.0,0.136,6.53,3.03,1.31,2023-01-01
2023,February,Europe,3 Series,2961,46331.0,137186091.0,0.136,14.93,4.6,1.24,2023-02-01
2023,February,Europe,5 Series,10225,63948.0,653868300.0,0.146,14.93,4.6,1.24,2023-02-01
2023,February,Europe,X3,11655,58862.0,686036610.0,0.143,14.93,4.6,1.24,2023-02-01
2023,February,Europe,X5,6274,67648.0,424423552.0,0.141,14.93,4.6,1.24,2023-02-01
2023,February,Europe,X7,8297,91612.0,760104764.0,0.14,14.93,4.6,1.24,2023-02-01
2023,February,Europe,i4,10526,64009.0,673758734.0,0.148,14.93,4.6,1.24,2023-02-01
2023,February,Europe,iX,4424,73213.0,323894312.0,0.152,14.93,4.6,1.24,2023-02-01
2023,February,Europe,MINI,6446,43351.0,279440546.0,0.132,14.93,4.6,1.24,2023-02-01
2023,February,China,3 Series,7270,48521.0,352747670.0,0.141,16.93,2.53,1.29,2023-02-01
2023,February,China,5 Series,8914,63734.0,568124876.0,0.127,16.93,2.53,1.29,2023-02-01
2023,February,China,X3,12152,58233.0,707647416.0,0.123,16.93,2.53,1.29,2023-02-01
2023,February,China,X5,7865,69835.0,549252275.0,0.141,16.93,2.53,1.29,2023-02-01
2023,February,China,X7,9183,92513.0,849546879.0,0.139,16.93,2.53,1.29,2023-02-01
2023,February,China,i4,11285,65493.0,739088505.0,0.156,16.93,2.53,1.29,2023-02-01
2023,February,China,iX,10317,73928.0,762715176.0,0.142,16.93,2.53,1.29,2023-02-01
2023,February,China,MINI,4862,43772.0,212819464.0,0.157,16.93,2.53,1.29,2023-02-01
2023,February,USA,3 Series,11251,49779.0,560063529.0,0.124,20.36,3.4,1.26,2023-02-01
2023,February,USA,5 Series,12599,61225.0,771373775.0,0.143,20.36,3.4,1.26,2023-02-01
2023,February,USA,X3,7580,59289.0,449410620.0,0.144,20.36,3.4,1.26,2023-02-01
2023,February,USA,X5,12166,68788.0,836874808.0,0.148,20.36,3.4,1.26,2023-02-01
2023,February,USA,X7,7447,91447.0,681005809.0,0.15,20.36,3.4,1.26,2023-02-01
2023,February,USA,i4,5844,66824.0,390519456.0,0.126,20.36,3.4,1.26,2023-02-01
2023,February,USA,iX,11587,75856.0,878943472.0,0.131,20.36,3.4,1.26,2023-02-01
2023,February,USA,MINI,7161,41306.0,295792266.0,0.138,20.36,3.4,1.26,2023-02-01
2023,February,RestOfWorld,3 Series,8110,46102.0,373887220.0,0.144,6.42,2.26,1.27,2023-02-01
2023,February,RestOfWorld,5 Series,11180,60768.0,679386240.0,0.129,6.42,2.26,1.27,2023-02-01
2023,February,RestOfWorld,X3,12908,58510.0,755247080.0,0.152,6.42,2.26,1.27,2023-02-01
2023,February,RestOfWorld,X5,11938,70097.0,836817986.0,0.137,6.42,2.26,1.27,2023-02-01
2023,February,RestOfWorld,X7,12930,92861.0,1200692730.0,0.148,6.42,2.26,1.27,2023-02-01
2023,February,RestOfWorld,i4,3568,65681.0,234349808.0,0.143,6.42,2.26,1.27,2023-02-01
2023,February,RestOfWorld,iX,11154,75665.0,843967410.0,0.151,6.42,2.26,1.27,2023-02-01
2023,February,RestOfWorld,MINI,6569,40495.0,266011655.0,0.142,6.42,2.26,1.27,2023-02-01
2023,March,Europe,3 Series,13023,47817.0,622720791.0,0.128,19.14,3.22,1.22,2023-03-01
2023,March,Europe,5 Series,13697,62555.0,856815835.0,0.148,19.14,3.22,1.22,2023-03-01
2023,March,Europe,X3,11220,58100.0,651882000.0,0.141,19.14,3.22,1.22,2023-03-01
2023,March,Europe,X5,6839,69914.0,478141846.0,0.146,19.14,3.22,1.22,2023-03-01
2023,March,Europe,X7,8058,90989.0,733189362.0,0.148,19.14,3.22,1.22,2023-03-01
2023,March,Europe,i4,11443,63395.0,725428985.0,0.155,19.14,3.22,1.22,2023-03-01
2023,March,Europe,iX,4349,74649.0,324648501.0,0.159,19.14,3.22,1.22,2023-03-01
2023,March,Europe,MINI,7830,41945.0,328429350.0,0.138,19.14,3.22,1.22,2023-03-01
2023,March,China,3 Series,13794,47625.0,656939250.0,0.147,18.47,3.98,1.2,2023-03-01
2023,March,China,5 Series,9409,62971.0,592494139.0,0.151,18.47,3.98,1.2,2023-03-01
2023,March,China,X3,13679,59345.0,811780255.0,0.14,18.47,3.98,1.2,2023-03-01
2023,March,China,X5,6307,70069.0,441925183.0,0.148,18.47,3.98,1.2,2023-03-01
2023,March,China,X7,3872,90904.0,351980288.0,0.144,18.47,3.98,1.2,2023-03-01
2023,March,China,i4,7658,63394.0,485471252.0,0.141,18.47,3.98,1.2,2023-03-01
2023,March,China,iX,14706,74109.0,1089846954.0,0.138,18.47,3.98,1.2,2023-03-01
2023,March,China,MINI,7932,40371.0,320222772.0,0.149,18.47,3.98,1.2,2023-03-01
2023,March,USA,3 Series,15148,49704.0,752916192.0,0.144,16.61,1.95,1.23,2023-03-01
2023,March,USA,5 Series,8811,61442.0,541365462.0,0.138,16.61,1.95,1.23,2023-03-01
2023,March,USA,X3,12157,58602.0,712424514.0,0.14,16.61,1.95,1.23,2023-03-01
2023,March,USA,X5,12348,69273.0,855383004.0,0.147,16.61,1.95,1.23,2023-03-01
2023,March,USA,X7,5111,90611.0,463112821.0,0.171,16.61,1.95,1.23,2023-03-01
2023,March,USA,i4,7062,64260.0,453804120.0,0.156,16.61,1.95,1.23,2023-03-01
2023,March,USA,iX,5511,74872.0,412619592.0,0.154,16.61,1.95,1.23,2023-03-01
2023,March,USA,MINI,10245,42694.0,437400030.0,0.128,16.61,1.95,1.23,2023-03-01
2023,March,RestOfWorld,3 Series,10073,47313.0,476583849.0,0.155,5.48,2.75,1.22,2023-03-01
2023,March,RestOfWorld,5 Series,13088,61070.0,799284160.0,0.159,5.48,2.75,1.22,2023-03-01
2023,March,RestOfWorld,X3,14757,56320.0,831114240.0,0.136,5.48,2.75,1.22,2023-03-01
2023,March,RestOfWorld,X5,6098,67555.0,411950390.0,0.15,5.48,2.75,1.22,2023-03-01
2023,March,RestOfWorld,X7,9410,93745.0,882140450.0,0.137,5.48,2.75,1.22,2023-03-01
2023,March,RestOfWorld,i4,12823,63745.0,817402135.0,0.161,5.48,2.75,1.22,2023-03-01
2023,March,RestOfWorld,iX,8054,76803.0,618571362.0,0.125,5.48,2.75,1.22,2023-03-01
2023,March,RestOfWorld,MINI,6106,43719.0,266948214.0,0.143,5.48,2.75,1.22,2023-03-01
2023,April,Europe,3 Series,11080,48110.0,533058800.0,0.147,16.81,1.94,1.25,2023-04-01
2023,April,Europe,5 Series,7955,61305.0,487681275.0,0.128,16.81,1.94,1.25,2023-04-01
